"FIPS_Code","County","State","NCHS_Score","Total_Population_2018","Total_Population_2020","Hispanic_Percent","Median_Household_Income","GINI_Index","Unemployment_Rate","Uninsured_Percentage","SNAP_Percent","Poverty_Percent_All","Poverty_Percent_Under_18","Veteran_Percentage","Education_GED_Percent","Education_Highschool_Percent","Education_Bachelors_Percent","Education_Masters_Percent","Education_Professional_Percent","Education_Doctorate_Percent","Alcohol_Abuse","Autism_Spectrum_Disorders","Depression","Drug_Abuse_Substance_Abuse","Schizophrenia_Other_Psychotic_Disorders","Opioid_Prescriptions_per_100","LCDC_Total","LCDCs_per_100k","LCSW_Total","LCSWs_per_100k","LPC_Total","LPCs_per_100k","LBSW_Total","LBSWs_per_100k","LMSW_Total","LMSWs_per_100k","PCP_Total","PCPs_per_100k","Psychiatrists_Total","Psychiatrists_per_100k","I35_Corridor","Total_Traffic_Fatalities","Total_Traffic_Fatalities_BAC_.08","Jail_Population_Total","Jail_Population_Pretrial"
48043,"Brewster","TX",6,9267,9133,0.451522045282201,"45296",0.4664,3.2,24.4458824396133,0.116029822926375,14,16.6,8.50618059920386,0.0293430656934307,0.154014598540146,0.272116788321168,0.0970802919708029,0.0144525547445255,0.0239416058394161,"2.2777","","12.05","","1.543","20.2",1,10.9,1,10.9,13,142.3,1,10.9,1,10.9,12,131.4,"0","0","Non I-35 Corridor","2","1","41","47"
48045,"Briscoe","TX",6,1516,1568,0.361275964391691,"37875",0.4392,3.1,23.2821360230446,0.0629251700680272,13.4,22.8,5.15679442508711,0.063913470993117,0.294985250737463,0.131760078662734,0.023598820058997,0.0147492625368732,0.00491642084562439,"","0","14.8026","","","0.2",0,0,0,0,0,0,0,0,0,0,0,0,"0","0","Non I-35 Corridor","","","",""
48047,"Brooks","TX",6,7114,7175,0.917464788732394,"25058",0.5209,6.4,22.7710723876953,0.313131313131313,28.7,45,3.94290559638214,0.0659192825112108,0.195739910313901,0.126457399103139,0.0374439461883408,0,0,"2.0089","","22.7679","3.683","3.5714","18.3",0,0,0,0,0,0,0,0,0,0,1,13.9,"0","0","Non I-35 Corridor","4","2","588","633"
48049,"Brown","TX",5,37924,38923,0.22526120883481,"49180",0.4645,3.8,27.9468238353729,0.113179143287259,15.6,22.3,7.79629872686704,0.0746713543258942,0.27675022928768,0.149648425557933,0.0397814124121064,0.00489147049831856,0.00672577193518802,"1.5848","0.3108","21.1156","2.1442","4.8167","59.7",29,74.5,7,18,51,131,21,54,15,38.5,30,77.1,"1","2.6","Non I-35 Corridor","7","3","156","150"
48051,"Burleson","TX",4,18389,17718,0.208696605801393,"60058",0.4434,3.3,18.638750910759,0.0920502092050209,13.1,19.9,7.19306201110985,0.0398108001576665,0.329286558927868,0.15522270398108,0.0415451320457233,0.00851399290500591,0.00756799369333859,"2.0416","0","16.2596","2.4061","2.479","16.9",1,5.6,0,0,0,0,0,0,0,0,4,22.6,"0","0","Non I-35 Corridor","6","3","62","63"
48053,"Burnet","TX",6,47542,48196,0.2234583999327,"59919",0.43,2.7,12.8642752766609,0.0597676023930051,9.5,16.4,7.83228170160798,0.0432549578434865,0.26071725448284,0.17266357914737,0.0694098088113051,0.015437596484978,0.0100047500296877,"2.021","","15.9783","3.9283","1.7936","13.9",19,39.4,10,20.7,26,53.9,4,8.3,7,14.5,45,93.4,"3","6.2","Non I-35 Corridor","9","4","428","452"
48055,"Caldwell","TX",2,43247,44284,0.530630357101151,"59846",0.4445,3.2,27.741950750351,0.087846667634674,12.7,18.6,5.18710633567988,0.0637057950555616,0.314113005393275,0.106381438447895,0.0373185651717523,0.00220798494226662,0.00202700256994969,"2.324","","17.9245","3.9577","3.1753","6.5",12,27.1,13,29.4,19,42.9,3,6.8,9,20.3,15,33.9,"0","0","I-35 Corridor","13","6","194","100"
48057,"Calhoun","TX",5,21561,22840,0.491429902189101,"57170",0.4052,3.3,22.8458166122437,0.151613305095303,12.4,21.4,6.46573162240127,0.0572764057485698,0.251918515417888,0.111413422631506,0.0501604576531324,0.00258127528952142,0.0109529789312125,"1.8654","","18.4877","1.8321","3.1979","29.8",0,0,2,8.8,10,43.8,1,4.4,1,4.4,16,70.1,"0","0","Non I-35 Corridor","4","2","56","32"
48059,"Callahan","TX",4,13994,13456,0.0982162045991833,"51955",0.4175,3.3,27.9468238353729,0.0878629932985853,12.2,19,8.78319229646922,0.0760825982357658,0.27205292702486,0.169306335204491,0.0423015236567763,0.0066158781074579,0.006214915797915,"1.8114","0","17.9749","2.7868","2.601","6.7",3,22.3,2,14.9,4,29.7,3,22.3,2,14.9,2,14.9,"1","7.4","Non I-35 Corridor","6","1","6","5"
48061,"Cameron","TX",3,423908,427881,0.898328733698935,"41200",0.4754,6.1,29.8536658287048,0.236224875559196,24.4,34.6,3.81789808962583,0.0414306105627149,0.219681952514023,0.125707163104883,0.0418286725236726,0.00867292575541304,0.00531553446854707,"2.2909","0.2913","20.3517","2.3376","3.6755","22.3",59,13.8,52,12.2,212,49.5,77,18,83,19.4,254,59.4,"20","4.7","Non I-35 Corridor","23","11","1115","902"
