"fips","Name","pov_perc_all","pov_perc_under_18","Alcohol_Abuse","Autism_Spectrum_Disorders","Depression","Drug_Abuse_Substance_Abuse","Schizophrenia_Other_Psychotic_Disorders","total_pop","total_jail_pop","total_jail_pretrial","unemployment","X2020.Total.Population","X2020.LCDC.Total","Ratio.of.LCDCs.to.100.000.Population","X2020.LCSW.Total","Ratio.of.LCSWs.to.100.000.Population","X2020.LPC.Total","Ratio.of.LPCs.to.100.000.Population","X2020.LBSW.Total","Ratio.of.LBSWs.to.100.000.Population","X2020.LMSW.Total","Ratio.of.LMSWs.to.100.000.Population","X2020.Primary.Care.Physician.Total","Ratio.of.Primary.Care.Physicians.to.100.000.Population","MSA_type","Central_Outlying","CBSA.Code","CBSA.Title","CBSA.level","RUCC_2013","State","NCHS_2013","UIC_2013","opioid_per_100","alc_est_per_capita","vet_percent_2020","percent_uninsured","Temp_MH_Services_NewApp_2020","Ext_MH_Services_NewApp_2020","Modification_NewApp_2020","Auth_Meds_NewApp_2020","Temp_MH_Services_Hearing_2020","Ext_MH_Services_Hearing_2020","Modification_Hearing_2020","Auth_Meds_Hearing_2020","Temp_MH_Services_NewApp_2020_per100k","Ext_MH_Services_NewApp_2020_per100k","Modification_NewApp_2020_per100k","Auth_Meds_NewApp_2020_per100k","Temp_MH_Services_Hearing_2020_per100k","Ext_MH_Services_Hearing_2020_per100k","Modification_Hearing_2020_per100k","Auth_Meds_Hearing_2020_per100k","X2020.Psychiatrist.Total","Ratio.of.Psychiatrists.to.100.000.Population","Total.Traffic.Fatalities","Total.Traffic.Fatalities.BAC.gt.08","Percent.Traffic.Fatalities.BAC.gt.08","Traffic_Fatalities_per_100k","I_35","percent_comp","County Code","Name.y","UNC2020_Count_Papers","desert","ACS5Y2020_Hispanic_Percent","ACS5Y2020_Poverty_Percent","ACS5Y2020_GINI_Index","ACS5Y2020_Highschool_Percent","ACS5Y2020_GED_Percent","ACS5Y2020_Bachelors_Percent","ACS5Y2020_Masters_Percent","ACS5Y2020_Professional_Percent","ACS5Y2020_Doctorate_Percent","ACS5Y2020_SNAP_Percent","ACS5Y2020_Unemployment_Percent","ACS5Y2020_Median Household Income","Zero_Papers","One_Or_Fewer_Papers"
48141,"El Paso",17.6,22.7,1.6697,0.2069,15.4533,2.0859,2.2174,840758,2330,1435,4.3,876120,158,18,"190",21.7,"502",57.3,141,16.1,"368",42,"512",58.4,"Metropolitan Statistical Area","Central",21340,"El Paso, TX","Metropolitan Statistical Area-Central",2,"TX",3,2,27,14.4398994058848,6.34535387572676,23.1371074914932,658,2,68,155,1049,0,0,178,75.1038670501758,0.228279231155549,7.76149385928868,17.6916404145551,119.732456741086,0,0,20.3168515728439,47,5.4,113,34,30,12.8977765602885,"Non I-35 Corridor",0.983333333333333,"141","El Paso","2",FALSE,0.826750625810267,0.194860099692356,0.4669,0.173466053632693,0.0581079188741335,0.160738597023518,0.0591328836713578,0.012159544425514,0.008248340996258,0.200776870738356,0.0621195018596991,48292,FALSE,FALSE
48143,"Erath",12.6,15.5,0.9091,0.9313,17.6497,1.3304,2.439,42446,72,72,2.9,41526,22,53,"5",12,"50",120.4,6,14.4,"17",40.9,"21",50.6,"Micropolitan Statistical Area","Central",44500,"Stephenville, TX","Micropolitan Statistical Area-Central",4,"TX",5,3,35.2,14.1027147725937,5.40604066282759,22.1984326839447,4,0,0,0,0,0,0,0,9.63251938544526,0,0,0,0,0,0,0,0,0,17,4,26,40.9382073881424,"Non I-35 Corridor",0.983333333333333,"143","Erath","1",TRUE,0.21290200350495,0.16504902692748,0.47,0.202932193036042,0.0563632661372429,0.222317246996538,0.0834453268173488,0.0122989207900631,0.0116880472408878,0.0781041856551918,0.0495852275390167,55383,FALSE,TRUE
48145,"Falls",20,25.2,3.125,NA,19.0678,3.3898,3.072,17335,35,30,3.7,16603,4,24.1,"4",24.1,"11",66.3,2,12,"2",12,"1",6,"Metropolitan Statistical Area","Outlying",47380,"Waco, TX","Metropolitan Statistical Area-Outlying",2,"TX",3,2,27.4,NA,7.43163602074493,20.4605266451836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,12,72.276094681684,"Non I-35 Corridor",0.95,"145","Falls","2",FALSE,0.235229442740582,0.250225370251127,0.5023,0.297671749467126,0.0515658304640105,0.0897688145597639,0.0227906214133465,0.00573864567961961,0.0059026069847516,0.180115273775216,0.081076724693746,36854,FALSE,FALSE
48147,"Fannin",15.4,17.5,1.4551,0.2298,18.8589,4.0781,2.9102,35286,452,452,2.9,34597,4,11.6,"15",43.4,"13",37.6,12,34.7,"13",37.6,"10",28.9,"Micropolitan Statistical Area","Central",14300,"Bonham, TX","Micropolitan Statistical Area-Central",6,"TX",6,4,18.4,NA,8.33099657899164,24.2695182561874,5,0,0,1,2,0,0,0,14.4521201260225,0,0,2.8904240252045,5.78084805040899,0,0,0,0,0,20,4,22,57.8084805040899,"Non I-35 Corridor",0.966666666666667,"147","Fannin","2",FALSE,0.11604748045426,0.124898570626053,0.4658,0.285075597463827,0.0753129572427248,0.121890749471631,0.0467403674199317,0.00638107624776459,0.00434888635994147,0.118392381567267,0.0465560384564731,57898,FALSE,FALSE
48149,"Fayette",9.4,14.4,1.5449,NA,15.7504,1.5851,2.5482,25349,27,12,3.1,26086,0,0,"0",0,"5",19.2,6,23,"4",15.3,"12",46,NA,NA,NA,NA,NA,6,"TX",6,4,63.2,28.6474319623491,7.31328013095969,27.741950750351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.8,22,2,10,84.3364256689412,"Non I-35 Corridor",0.883333333333333,"149","Fayette","3",FALSE,0.213609537766863,0.112269963355213,0.4509,0.355100714749838,0.0398527182152913,0.163038769763916,0.0481373186051549,0.00698505523066927,0.00519818063677713,0.0746152994575446,0.0408522627223103,62872,FALSE,FALSE
48151,"Fisher",13.3,17.6,2.2624,0,18.4012,1.6591,NA,3839,7,5,3,3985,0,0,"0",0,"1",25.1,0,0,"1",25.1,"2",50.2,NA,NA,NA,NA,NA,8,"TX",6,7,3.1,NA,7.70697167755991,27.9468238353729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,10,25.0941028858218,"Non I-35 Corridor",0.85,"151","Fisher","1",TRUE,0.273059837993206,0.1240452989202,0.4274,0.296486090775988,0.0556368960468521,0.148609077598829,0.0413616398243045,0.0102489019033675,0.00292825768667643,0.097255369928401,0.0262210796915167,52683,FALSE,TRUE
48153,"Floyd",17.7,29.5,NA,0,15.6489,2.1628,1.7812,5837,NA,NA,3.9,5786,0,0,"0",0,"3",51.8,1,17.3,"1",17.3,"3",51.8,NA,NA,NA,NA,NA,6,"TX",6,6,28.6,NA,5.60903369122547,27.2771567106247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,20,34.5661942620118,"Non I-35 Corridor",0.816666666666667,"153","Floyd","1",TRUE,0.586475268073331,0.152545327754533,0.4122,0.247158339941845,0.049167327517843,0.111287338091462,0.0359503039915411,0.00872323552735924,0.000793021411578113,0.198717948717949,0.0282463711259317,52714,FALSE,TRUE
48155,"Foard",16.8,29.9,NA,0,21.3439,7.5099,NA,1200,NA,NA,2.4,1240,0,0,"0",0,"0",0,2,161.3,"1",80.6,"0",0,NA,NA,NA,NA,NA,9,"TX",6,10,51.7,NA,8.0365296803653,21.9790354371071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"Non I-35 Corridor",0.75,"155","Foard","1",TRUE,0.226180613090307,0.0954428202923474,0.5051,0.235028248587571,0.0531073446327684,0.0949152542372881,0.0327683615819209,0,0,0.110019646365422,0.0892255892255892,39306,FALSE,TRUE
48157,"Fort Bend",7.4,9.4,1.2157,0.2998,13.7463,1.7153,3.1333,787858,987,2847,4,840383,122,14.5,"175",20.8,"573",68.2,46,5.5,"256",30.5,"539",64.1,"Metropolitan Statistical Area","Central",26420,"Houston-The Woodlands-Sugar Land, TX","Metropolitan Statistical Area-Central",1,"TX",2,1,20.7,4.2538761927565,3.23914441180438,13.6341407895088,959,0,0,16,156,0,0,5,114.11463582676,0,0,1.90389381984167,18.5629647434563,0,0,0.594966818700521,52,6.2,51,18,35,6.06866155074531,"Non I-35 Corridor",0.983333333333333,"157","Fort Bend","4",FALSE,0.245733930802183,0.0749914921440944,0.4316,0.151123365691719,0.0271775043660221,0.277606239871615,0.137183561730046,0.0249630264793342,0.0249807265690146,0.0636732326751215,0.0560124328174577,100189,FALSE,FALSE
48159,"Franklin",12.9,20.4,1.5532,0.7168,19.6535,2.7479,4.0024,10766,34,46,3,10924,2,18.3,"1",9.2,"3",27.5,1,9.2,"4",36.6,"3",27.5,NA,NA,NA,NA,NA,7,"TX",6,9,28.3,NA,6.90221063809248,20.7215860486031,6,0,0,0,0,0,0,0,54.9249359209081,0,0,0,0,0,0,0,0,0,2,2,100,18.308311973636,"Non I-35 Corridor",0.883333333333333,"159","Franklin","1",TRUE,0.149159468747098,0.0822944980785453,0.4436,0.206496832457204,0.0431324976411915,0.224828143954711,0.0665857932335894,0.00202183582693085,0.00943523385901065,0.0785353535353535,0.0644061375260466,59632,FALSE,TRUE
48161,"Freestone",13.3,16.7,1.6886,NA,18.5366,3.2645,2.7017,19808,56,47,5.5,19860,0,0,"0",0,"7",35.2,0,0,"1",5,"9",45.3,NA,NA,NA,NA,NA,7,"TX",6,9,12.1,NA,6.71468999228197,20.4605266451836,12,0,0,0,0,0,0,0,60.4229607250755,0,0,0,0,0,0,0,0,0,11,2,14,55.3877139979859,"Non I-35 Corridor",0.866666666666667,"161","Freestone","3",FALSE,0.158883711507293,0.162589053957033,0.4527,0.246653231610767,0.0710378580682309,0.106880667914208,0.0294371671224989,0.00561393407226141,0.00575788109975529,0.146229216152019,0.0333468340758742,52232,FALSE,FALSE
48163,"Frio",22.3,28.8,2.2606,NA,13.8298,2.3936,4.7872,19816,348,48,3.3,20023,0,0,"2",10,"3",15,0,0,"1",5,"10",49.9,"Micropolitan Statistical Area","Central",37770,"Pearsall, TX","Micropolitan Statistical Area-Central",6,"TX",6,4,9.4,NA,3.25809083491977,23.8479003310204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,4,1,30,19.9770264196174,"Non I-35 Corridor",0.95,"163","Frio","1",TRUE,0.795682806175986,0.196495460605676,0.5142,0.273911306432281,0.0630443467838594,0.0421893727526968,0.0250099880143827,0.00735117858569716,0.00743108270075909,0.214209287395677,0.0746089049338147,48708,FALSE,TRUE
48165,"Gaines",11.1,19.8,1.2295,NA,15.4372,1.776,1.571,20901,21,17,2.8,22121,1,4.5,"0",0,"3",13.6,1,4.5,"1",4.5,"8",36.2,NA,NA,NA,NA,NA,7,"TX",6,9,10.7,NA,1.92147421057505,24.4458824396133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,15,45.2059129334117,"Non I-35 Corridor",0.866666666666667,"165","Gaines","1",TRUE,0.417374389144565,0.145227424430247,0.4405,0.25540361711513,0.0680194089104543,0.0737538597265108,0.027613586237318,0.00308778120864579,0,0.0695814903028241,0.0381346454931783,62994,FALSE,TRUE
48167,"Galveston",9.9,14.1,2.7056,0.1521,18.4759,3.3869,3.0529,337890,1123,832,4.6,355196,79,22.2,"71",20,"191",53.8,42,11.8,"92",25.9,"245",69,"Metropolitan Statistical Area","Central",26420,"Houston-The Woodlands-Sugar Land, TX","Metropolitan Statistical Area-Central",1,"TX",2,1,41.2,19.1056284611129,6.77251755151391,15.7238751649857,70,0,0,64,225,0,0,137,19.7074291377155,0,0,18.0182209259113,63.345307942657,0,0,38.5702541695289,28,7.9,62,18,29,17.4551515219766,"Non I-35 Corridor",0.983333333333333,"167","Galveston","1",TRUE,0.249534952606635,0.109450226832023,0.4643,0.196808112310749,0.0491337500495566,0.212296212111201,0.0725112658746415,0.0186156739922383,0.0177522873139424,0.112288744768538,0.0589836553450801,74633,FALSE,TRUE
48169,"Garza",20.6,23.4,NA,0,16.4659,NA,NA,6578,65.67,46.25,3.1,6784,2,29.5,"0",0,"3",44.2,1,14.7,"1",14.7,"2",29.5,NA,NA,NA,NA,NA,6,"TX",6,6,2,NA,3.62792297111417,27.2771567106247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"Non I-35 Corridor",0.766666666666667,"169","Garza","1",TRUE,0.490046449900464,0.216134997688396,0.379,0.23024677382839,0.0833144668326919,0.0819560787865067,0.0389404573239756,0.00181118406158026,0.000226398007697532,0.166958552247519,0.0892672858617131,58938,FALSE,TRUE
48171,"Gillespie",9.2,15.2,1.7752,NA,17.0867,1.5375,1.4424,26804,10,4,2.4,26191,5,19.1,"5",19.1,"14",53.5,2,7.6,"7",26.7,"30",114.5,"Micropolitan Statistical Area","Central",23240,"Fredericksburg, TX","Micropolitan Statistical Area-Central",7,"TX",5,8,72,44.9017773620206,8.18334892422825,21.7678442597389,4,0,0,0,0,0,0,0,15.2724218242908,0,0,0,0,0,0,0,1,3.8,5,NA,8,19.0905272803635,"Non I-35 Corridor",0.95,"171","Gillespie","1",TRUE,0.236238188090595,0.10801870651306,0.4564,0.260787417658173,0.0389113006178829,0.238267885410816,0.0819588418526273,0.0165960271664199,0.00464688760659756,0.0492606284658041,0.0428716984089662,61445,FALSE,TRUE
48173,"Glasscock",7.3,9.9,NA,0,7.362,NA,0,1388,1,NA,2.8,1365,0,0,"0",0,"0",0,0,0,"0",0,"0",0,NA,NA,NA,NA,NA,8,"TX",5,5,NA,NA,4.92831541218638,24.1987973451614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,14,805.860805860806,"Non I-35 Corridor",0.816666666666667,"173","Glasscock","0",TRUE,0.382861091914305,0.165860400829302,0.4542,0.21283422459893,0.0149732620320856,0.180748663101604,0.0588235294117647,0.00855614973262032,0.00641711229946524,0.110344827586207,0,74375,TRUE,TRUE
48175,"Goliad",13.2,20.8,2.193,NA,17.3684,3.4211,2.807,7584,30,14,4.5,7717,1,13,"1",13,"7",90.7,0,0,"2",25.9,"1",13,"Metropolitan Statistical Area","Outlying",47020,"Victoria, TX","Metropolitan Statistical Area-Outlying",3,"TX",4,2,4.7,NA,7.58699372504278,19.5224091410637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,20,25.9168070493715,"Non I-35 Corridor",0.933333333333333,"175","Goliad","1",TRUE,0.360253365003959,0.119630670413489,0.5012,0.212346597248048,0.0394198586835255,0.117701747861659,0.0330978058757903,0.00353291186314615,0.00502045370026032,0.148943661971831,0.0423197492163009,50000,FALSE,TRUE
48177,"Gonzales",14.3,22.3,1.4974,NA,13.5135,1.8992,2.1183,20826,93,65,2.7,21347,3,14.1,"1",4.7,"5",23.4,1,4.7,"4",18.7,"9",42.2,NA,NA,NA,NA,NA,6,"TX",6,4,13.7,NA,5.84643565867806,19.5224091410637,42,0,0,0,0,0,0,0,196.748957698974,0,0,0,0,0,0,0,0,0,5,NA,4,23.4224949641636,"Non I-35 Corridor",0.85,"177","Gonzales","1",TRUE,0.511426925292875,0.130921661229855,0.473,0.375510810610001,0.0591425811724497,0.0859647819303069,0.030165688386953,0.004309384055279,0.00401218515491493,0.155123911587408,0.0255632582322357,58210,FALSE,TRUE
48179,"Gray",14.2,18,1.7705,NA,16.3773,4.4603,2.9282,21895,56,49,4.5,24252,3,12.4,"1",4.1,"12",49.5,6,24.7,"4",16.5,"12",49.5,"Micropolitan Statistical Area","Central",37420,"Pampa, TX","Micropolitan Statistical Area-Central",6,"TX",5,5,67.8,NA,6.34569180760352,23.2821360230446,80,0,0,81,143,0,0,75,329.86970146792,0,0,333.993072736269,589.642091373907,0,0,309.252845126175,0,0,10,2,18,41.23371268349,"Non I-35 Corridor",0.95,"179","Gray","1",TRUE,0.294157639486924,0.165322580645161,0.4795,0.243995894628806,0.0773862470065002,0.106123845364352,0.0340745809100239,0.00896339377352036,0.00184741703729046,0.14726507713885,0.051440329218107,54679,FALSE,TRUE
48181,"Grayson",13.6,20.8,2.093,0.1763,19.5803,4.1474,2.8531,133991,379,277,3.3,131710,36,27.3,"21",15.9,"94",71.4,23,17.5,"46",34.9,"124",94.1,"Metropolitan Statistical Area","Central",43300,"Sherman-Denison, TX","Metropolitan Statistical Area-Central",3,"TX",4,2,64.4,2.21331975830548,7.57324243966859,24.2695182561874,530,0,0,11,384,0,0,6,402.399210386455,0,0,8.3516817250019,291.549616581884,0,0,4.55546275909194,6,4.6,33,7,21,25.0550451750057,"Non I-35 Corridor",0.983333333333333,"181","Grayson","4",FALSE,0.136654010050402,0.119879218744028,0.4405,0.241115315055422,0.0586283799527334,0.140768027339199,0.0472555394055056,0.00959756787644102,0.0082439224649661,0.107912502280698,0.0437163485070974,58296,FALSE,FALSE
48183,"Gregg",18.1,26.3,1.8127,0.1678,19.2414,3.2226,3.1286,123707,697,497,4.4,125730,49,39,"35",27.8,"106",84.3,32,25.5,"44",35,"150",119.3,"Metropolitan Statistical Area","Central",30980,"Longview, TX","Metropolitan Statistical Area-Central",3,"TX",4,2,105,6.43920186092934,6.62271911396582,21.7248544096947,173,0,0,173,341,0,0,172,137.596436809035,0,0,137.596436809035,271.216097987752,0,0,136.801081682971,12,9.5,40,7,18,31.8142050425515,"Non I-35 Corridor",0.983333333333333,"183","Gregg","3",FALSE,0.188897786189771,0.175518107686273,0.4699,0.231236361369163,0.0484444167342104,0.14848806035289,0.0471475777791633,0.0115717937527277,0.00442670989463183,0.142547754147356,0.0408364296206688,52027,FALSE,FALSE
48185,"Grimes",15.3,20.6,1.8556,NA,19.4405,2.5978,2.5121,28360,72,58,4.6,28930,3,10.4,"1",3.5,"9",31.1,2,6.9,"0",0,"14",48.4,NA,NA,NA,NA,NA,6,"TX",6,4,9.4,NA,5.67514008473418,18.638750910759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,6,24,82.9588662288282,"Non I-35 Corridor",0.866666666666667,"185","Grimes","1",TRUE,0.241642352444898,0.15855252409737,0.4814,0.239548772395488,0.101679342555255,0.112500638048083,0.0568118013373488,0.00872849777959267,0.00454290235312133,0.135998262003041,0.0537041896265197,56086,FALSE,TRUE
48187,"Guadalupe",8.5,10.7,1.6491,0.107,15.4592,2.864,2.1653,163694,364,250,3.1,170266,25,14.7,"47",27.6,"111",65.2,19,11.2,"80",47,"61",35.8,"Metropolitan Statistical Area","Central",41700,"San Antonio-New Braunfels, TX","Metropolitan Statistical Area-Central",1,"TX",2,1,18.9,10.4223362245666,9.59955068150498,13.9921694993973,10,0,0,0,0,0,0,0,5.87316316821914,0,0,0,0,0,0,0,6,3.5,21,6,26,12.3336426532602,"I-35 Corridor",0.983333333333333,"187","Guadalupe","1",TRUE,0.382285468932098,0.0900627868414679,0.3973,0.262866419294991,0.0437105751391466,0.180890538033395,0.0801669758812616,0.00908163265306122,0.0100463821892393,0.0774726260994436,0.0449983568015775,75774,FALSE,TRUE
48189,"Hale",17.6,24.6,1.9462,NA,19.4333,2.1179,2.5758,33830,95,56,4.3,33202,11,33.1,"3",9,"37",111.4,7,21.1,"4",12,"19",57.2,"Micropolitan Statistical Area","Central",38380,"Plainview, TX","Micropolitan Statistical Area-Central",4,"TX",5,5,29.2,9.22452493696575,4.01881803087141,27.2771567106247,115,19,0,24,0,0,0,24,346.364676826697,57.2254683452804,0,72.2848021203542,0,0,0,72.2848021203542,1,3,7,1,16,21.0830672851033,"Non I-35 Corridor",0.966666666666667,"189","Hale","1",TRUE,0.598362370379225,0.177771377368152,0.4385,0.250218637644544,0.0795841026139345,0.111796715576718,0.0480031095131668,0.00388689145855602,0.00821105820619959,0.158614988978692,0.0423997303673745,47500,FALSE,TRUE
48191,"Hall",18.6,36.7,1.9784,0,14.7482,2.518,NA,3028,5,8,3.4,3305,0,0,"0",0,"0",0,0,0,"0",0,"0",0,NA,NA,NA,NA,NA,9,"TX",6,12,15.9,NA,6.44247787610619,23.2821360230446,0,1,0,0,0,0,0,0,0,30.2571860816944,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"Non I-35 Corridor",0.8,"191","Hall","0",TRUE,0.346115702479339,0.18890756302521,0.4871,0.284959154252763,0.0615088899567516,0.132148005766458,0.0470927438731379,0,0.00336376741950985,0.126198083067093,0.100846262341326,40197,TRUE,TRUE
48193,"Hamilton",14.7,20.9,2.4496,NA,23.5591,1.9452,3.17,8484,12,13,2.9,8220,4,48.7,"1",12.2,"5",60.8,2,24.3,"1",12.2,"10",121.7,NA,NA,NA,NA,NA,6,"TX",6,6,49.8,NA,8.08805643395768,12.8642752766609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.2,5,NA,4,60.8272506082725,"Non I-35 Corridor",0.85,"193","Hamilton","2",FALSE,0.130305904671567,0.198662613981763,0.4907,0.303086212680309,0.0521637034552164,0.156491110365649,0.0340489768534049,0.0109023817510902,0.00419322375041932,0.0921183904223479,0.023936170212766,46893,FALSE,FALSE
48195,"Hansford",10.7,15.4,NA,0,14.9798,NA,2.0243,5463,3,3,2.2,5820,0,0,"0",0,"2",34.4,0,0,"0",0,"4",68.7,NA,NA,NA,NA,NA,7,"TX",6,9,5.9,NA,4.29517502365184,23.2821360230446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,60,17.1821305841924,"Non I-35 Corridor",0.85,"195","Hansford","1",TRUE,0.478917326459216,0.113204028347631,0.4012,0.219832735961768,0.0546594982078853,0.203703703703704,0.0229988052568698,0,0.00537634408602151,0.0672404518558365,0.109664694280079,46507,FALSE,TRUE
48197,"Hardeman",15,23.6,2.2663,0,15.864,4.6742,1.8414,3922,8,3,3.3,3870,0,0,"3",77.5,"0",0,2,51.7,"0",0,"3",77.5,NA,NA,NA,NA,NA,9,"TX",6,9,37.7,NA,6.11439842209073,21.9790354371071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NA,13,77.5193798449612,"Non I-35 Corridor",0.866666666666667,"197","Hardeman","1",TRUE,0.233956543708944,0.141185448995167,0.4356,0.269190691212226,0.0343869399096909,0.104897533865926,0.0364709968739146,0.018061827023272,0.00347342827370615,0.175239234449761,0.0474074074074074,47188,FALSE,TRUE
48199,"Hardin",10.4,12.9,1.4731,NA,20.0982,7.3993,2.743,57207,154,162,5.6,56486,8,14.2,"2",3.5,"26",46,18,31.9,"7",12.4,"10",17.7,"Metropolitan Statistical Area","Outlying",13140,"Beaumont-Port Arthur, TX","Metropolitan Statistical Area-Outlying",2,"TX",3,2,16.7,NA,7.38382742615283,16.871777176857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,17,28.3256028042347,"Non I-35 Corridor",0.95,"199","Hardin","1",TRUE,0.0600983332171002,0.120423467137186,0.439,0.338171337399315,0.0574641653156283,0.13888674438354,0.0322447824184873,0.00349983272858283,0.00597030288993541,0.123843685104776,0.0393981389823797,61221,FALSE,TRUE
48201,"Harris",15.9,23.3,1.676,0.1996,16.064,2.7396,3.033,4698619,8673,6609,4.4,4978845,993,19.9,"1,722",34.6,"3,204",64.4,335,6.7,"1,771",35.6,"4,416",88.7,"Metropolitan Statistical Area","Central",26420,"Houston-The Woodlands-Sugar Land, TX","Metropolitan Statistical Area-Central",1,"TX",1,1,37.8,10.7373585041253,3.90197298962513,21.4472845196724,16344,40,79,826,16144,21,21,518,328.268905740187,0.803399181938783,1.5867133843291,16.5901931070359,324.251909830493,0.421784570517861,0.421784570517861,10.4040194061072,549,11,594,160,27,11.9304778517909,"Non I-35 Corridor",0.983333333333333,"201","Harris","13",FALSE,0.430846712468399,0.156064672985044,0.4962,0.192721538845652,0.0354813966249965,0.204768971543852,0.0815682591054198,0.022650228244659,0.0136499518676808,0.126408758311942,0.0617569057046573,63022,FALSE,FALSE
48203,"Harrison",15.6,21.9,1.5785,0.1797,21.5092,3.6191,2.5154,66726,250,238,4.8,68247,12,17.6,"6",8.8,"37",54.2,9,13.2,"11",16.1,"16",23.4,"Metropolitan Statistical Area","Outlying",30980,"Longview, TX","Metropolitan Statistical Area-Outlying",4,"TX",5,5,36.2,NA,6.34088234866863,18.6485171318054,25,2,0,6,32,1,0,5,36.6316468123141,2.93053174498513,0,8.79159523495538,46.888507919762,1.46526587249256,0,7.32632936246282,0,0,28,4,13,41.0274444297918,"Non I-35 Corridor",0.966666666666667,"203","Harrison","1",TRUE,0.132793364088539,0.16799493404998,0.462,0.266892502258356,0.050609756097561,0.139634146341463,0.0474480578139115,0.0103884372177055,0.00575880758807588,0.141940354850887,0.0606462743016389,54234,FALSE,TRUE
48205,"Hartley",9.5,9.1,NA,NA,15.8664,NA,NA,5619,15.1,9.15,1.5,6067,0,0,"1",16.5,"1",16.5,0,0,"1",16.5,"8",131.9,NA,NA,NA,NA,NA,7,"TX",6,11,NA,NA,3.67892976588629,23.2821360230446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NA,3,49.4478325366738,"Non I-35 Corridor",0.783333333333333,"205","Hartley","0",TRUE,0.268432355046528,0.080009908347783,0.3838,0.212745335594863,0.166222437606009,0.118972619336079,0.0634843712139569,0.00920765689362733,0.0193845408286891,0.0697811945594323,0.0044620723847298,53722,TRUE,TRUE
48207,"Haskell",20,25.6,1.3613,0,14.0314,1.9895,2.0942,5813,377.77,330.55,2.7,6197,1,16.1,"1",16.1,"2",32.3,2,32.3,"1",16.1,"4",64.5,NA,NA,NA,NA,NA,6,"TX",6,6,4.9,NA,5.5576070901034,27.9468238353729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,NA,10,64.5473616265935,"Non I-35 Corridor",0.866666666666667,"207","Haskell","0",TRUE,0.286464717212397,0.153758107592522,0.4979,0.263461056849487,0.0733784122213874,0.0974204858502379,0.0651139494114701,0.00150262960180316,0.00250438266967193,0.162812210915819,0.0725346373268134,48955,TRUE,TRUE
48209,"Hays",9.6,9.9,1.8166,0.0927,17.2269,3.3428,1.6621,222631,356,219,2.8,234896,72,30.7,"88",37.5,"214",91.1,27,11.5,"121",51.5,"150",63.9,"Metropolitan Statistical Area","Central",12420,"Austin-Round Rock-Georgetown, TX","Metropolitan Statistical Area-Central",1,"TX",2,1,22.2,11.6150281871845,4.69164174275202,14.4794166088104,88,0,0,1,120,0,0,1,37.463388052585,0,0,0.425720318779375,51.086438253525,0,0,0.425720318779375,15,6.4,46,16,34,19.5831346638512,"I-35 Corridor",0.983333333333333,"209","Hays","5",FALSE,0.394507846894676,0.12748943035158,0.4503,0.193542627585181,0.0346972176759411,0.24870554976938,0.102901353965184,0.0141422407379854,0.0200193423597679,0.0665111308065273,0.0551002312071666,68724,FALSE,FALSE
48211,"Hemphill",9.5,14.5,NA,0,8.7336,NA,NA,3825,4.89,0.82,3.3,4644,0,0,"0",0,"2",43.1,1,21.5,"0",0,"6",129.2,NA,NA,NA,NA,NA,7,"TX",6,11,1.5,NA,5.52927261975163,23.2821360230446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,50,43.0663221360896,"Non I-35 Corridor",0.833333333333333,"211","Hemphill","1",TRUE,0.370417841579082,0.0920848422141749,0.5067,0.324054840049855,0.0411300373909431,0.162858329871209,0.038637307852098,0.00415454923140839,0.000830909846281678,0.0811209439528024,0.0660031430068098,59605,FALSE,TRUE
